title,collection_id,source_type,chunks,year,authority,url,docId
Toetus retseptiravimite ja abivahendite kompenseerimiseks,kov_services,TEXT,2,,,https://kehtna.ee/wp-content/uploads/2025/02/AVALDUS_sotsiaaltoetuse_taotlemiseks.pdf,kov::kehtna-vald::item::kehtna_vald_benefit_retseptiravimite_ja_abivahendite_kompenseerimise_toetus
Toetus riiklike dokumentide vormistamiseks,kov_services,TEXT,1,,,https://www.tyri.ee/sotsiaaltoetused,kov::turi-vald::item::turi_vald_benefit_dokumendi_toetus
Toetus riiklike dokumentide vormistamiseks,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::vinni-vald::item::vinni_vald_benefit_riiklike_dokumentide_vormistamise_toetus
Toetus sõidukulude katmiseks,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::vinni-vald::item::vinni_vald_benefit_soidukulude_toetus
Toetus tasuliste hooldus- ja tervishoiuteenuste eest tasumiseks,kov_services,TEXT,2,,,https://haapsalu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/sissetulekust-soltuvad-sotsiaaltoetused/,kov::haapsalu-linn::item::haapsalu_linn_benefit_tasulised_hooldus_tervishoiuteenused_toetus
Toetus toitlustamiseks lasteaias,kov_services,TEXT,2,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/sotsiaaltoetused-ja-teenused/sotsiaaltoetused,kov::sillamae-linn::item::sillamae_linn_benefit_lasteaia_toitlustus_toetus
Toetus transpordikulude kompenseerimiseks eriarstile või muudele terviseteenustele,kov_services,TEXT,3,,,https://kehtna.ee/wp-content/uploads/2025/02/AVALDUS_sotsiaaltoetuse_taotlemiseks.pdf,kov::kehtna-vald::item::kehtna_vald_benefit_transpordikulude_toetus_terviseteenustele
Toetus vähekindlustatud leibkondadele,kov_services,TEXT,2,,,https://kov.torva.ee/toiming/toetus-vahekindlustatud-leibkondadele,kov::torva-vald::item::torva_vald_benefit_toetus_vahekindlustatud_leibkondadele
Toetus vältimatuks sotsiaalabiks,kov_services,TEXT,2,,,https://laaneharju.ee/toetus-valtimatuks-sotsiaalabiks,kov::laane-harju-vald::item::laane_harju_vald_benefit_toetus_valtimatuks_sotsiaalabiks
Toetus õnnetusjuhtumi korral,kov_services,TEXT,1,,,https://www.haljala.ee/toetus-onnetusjuhtumi-korral,kov::haljala_vald::item::haljala_vald_benefit_toetus_onnetusjuhtumi_korral
Toetus õpilaskodu kulude kompenseerimiseks,kov_services,TEXT,2,,,https://kehtna.ee/wp-content/uploads/2025/02/AVALDUS_sotsiaaltoetuse_taotlemiseks.pdf,kov::kehtna-vald::item::kehtna_vald_benefit_opilaskodu_kulude_kompenseerimise_toetus
Toetus ühiselamu üüri katmiseks,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::vinni-vald::item::vinni_vald_benefit_uhiselamu_uuri_toetus
Toetuse taotlus,kov_services,TEXT,1,,,https://www.tapa.ee/sites/default/files/documents/2026-01/Toetuse%20taotlus.rtf,kov::tapa-vald::item::tapa_vald_form_toetuse_taotlus
Toidu vahendamise teenus,kov_services,TEXT,2,,,https://sakuvald.ee/hoolekanne-ja-tervishoid/hoolekanne/hoolekandeasutused/,kov::saku-vald::item::saku_vald_service_toidu_vahendamise_teenus
Toidu- ja kohatasu toetuse taotlus,kov_services,TEXT,1,,,https://loksalinn.ee/wp-content/uploads/2025/02/Lisa-6_toidu-ja-kohatasu-toetus.pdf,kov::loksa-linn::item::loksa_linn_form_toidu_ja_kohatasu_toetuse_taotlus
Toidu- ja riideabi ning vältimatu sotsiaalabi,kov_services,TEXT,2,,,https://www.tartu.ee/et/toidu-ja-riideabi-valtimatu-sotsiaalabi,kov::tartu-linn::item::tartu_linn_service_valtimatu_sotsiaalabi_toidu_ja_riideabi
Toiduabi,kov_services,TEXT,2,,,https://www.elva.ee/sites/default/files/documents/2024-01/Lisa%203.%20Sotsiaalteenuse%20taotlus.pdf,kov::elva-vald::item::elva_vald_service_toiduabi
Toiduabi,kov_services,TEXT,2,,,https://haademeeste.ee/sotsabivoimalused,kov::haademeeste-vald::item::haademeeste_vald_resource_toiduabi
Toiduabi,kov_services,TEXT,1,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/sotsiaalabi/toiduabi,kov::hiiumaa_vald::item::hiiumaa_vald_service_toiduabi
Toiduabi,kov_services,TEXT,2,,,https://kadrina.ee/perekond-ja-sotsiaalne-heaolu/vajaduspohised-sotsiaalteenused-ja-toetused/toiduabi/,kov::kadrina-vald::item::kadrina_vald_resource_toiduabi
Toiduabi,kov_services,TEXT,2,,,https://laaneharju.ee/sotsiaalteenused,kov::laane-harju-vald::item::laane_harju_vald_service_toiduabi
Toiduabi,kov_services,TEXT,2,,,https://marjamaa.ee/toiming/toiduabi,kov::marjamaa-vald::item::marjamaa_vald_service_toiduabi
Toiduabi,kov_services,TEXT,1,,,https://rae.ee/pere-sotsiaal-ja-tervis/sotsiaalteenused/toiduabi,kov::rae-vald::item::rae_vald_resource_toiduabi
Toiduabi,kov_services,TEXT,1,,,https://valga.ee/pere-sotsiaal-ja-tervishoid/toimetulekuraskusega-inimesed/toiduabi/,kov::valga-vald::item::valga_vald_resource_toiduabi
Toiduabi,kov_services,TEXT,2,,,https://viljandi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/abi-toimetulekuraskusega-inimesele/,kov::viljandi-linn::item::viljandi_linn_benefit_toiduabi
Toiduabi andmine,kov_services,TEXT,2,,,https://www.poltsamaa.ee/muu-vajaduspohine-teenus,kov::poltsamaa-vald::item::poltsamaa_vald_service_toiduabi_andmine
Toiduabi ja toidukaart,kov_services,TEXT,1,,,https://parnu.ee/sotsiaalhoolekanne/toimetulekuraskustes-inimesele,kov::parnu-linn::item::parnu_linn_resource_toiduabi_ja_toidukaart
Toiduabi jagamine,kov_services,TEXT,2,,,https://kanepi.ee/pere-sotsiaal-ja-tervishoid/abi-majandusliku-raskuse-korral/toiduabi-jagamine,kov::kanepi-vald::item::kanepi_vald_service_toiduabi_jagamine
Toiduabi jagamine,kov_services,TEXT,1,,,https://sauevald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/toiduabi-jagamine,kov::saue-vald::item::saue_vald_resource_toiduabi
Toiduabi/RIMI kaart,kov_services,TEXT,2,,,https://v-maarja.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/toiduabirimi-kaart,kov::vaike-maarja-vald::item::vaike_maarja_vald_resource_toiduabi_rimi_kaart
Toiduabikaart,kov_services,TEXT,1,,,https://haapsalu.ee/pere-sotsiaal-ja-tervishoid/teave-ja-projektid/toiduabikaart/,kov::haapsalu-linn::item::haapsalu_linn_resource_toiduabikaart
Toiduabikaart,kov_services,TEXT,2,,,https://laaneharju.ee/pere-sotsiaal-ja-tervishoid/toimetulekuraskusega-inimesed/toiduabikaart,kov::laane-harju-vald::item::laane_harju_vald_resource_toiduabikaart
Toiduabiteenus,kov_services,TEXT,2,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/abi-toimetulekuraskusega-inimesele/toiduabiteenus,kov::rakvere-linn::item::rakvere_linn_service_toiduabiteenus
Toidukaart,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/kaardid/toidukaart/,kov::vinni-vald::item::vinni_vald_resource_toidukaart
Toidukulutoetus,kov_services,TEXT,2,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_benefit_toidukulutoetus
Toidupanga toiduabi,kov_services,TEXT,1,,,https://vormsi.ee/elu-vormsil/sotsiaalhoolekanne/sotsiaalteenused/,kov::vormsi-vald::item::vormsi_vald_resource_toidupank_toiduabi
Toidupangateenus,kov_services,TEXT,2,,,https://www.johvi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/,kov::johvi-vald::item::johvi_vald_service_toidupangateenus
Toidupangateenus,kov_services,TEXT,1,,,https://www.saaremaavald.ee/toidupangateenus,kov::saaremaa-vald::item::saaremaa_vald_service_toidupangateenus
Toidupank,kov_services,TEXT,1,,,https://haapsalu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/toidupank/,kov::haapsalu-linn::item::haapsalu_linn_resource_toidupank
Toidupank,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/toimetulek/toiduabi,kov::harku-vald::item::harku_vald_service_toidupank
Toidupank,kov_services,TEXT,1,,,https://viljandi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/abi-toimetulekuraskusega-inimesele/,kov::viljandi-linn::item::viljandi_linn_resource_toidupank
Toiduraha ja kohatasu toetus,kov_services,TEXT,2,,,https://kohila.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/,kov::kohila-vald::item::kohila_vald_benefit_toiduraha_ja_kohatasu_toetus
"Toiduraha toetus (lasteaed, pikapäevarühm)",kov_services,TEXT,2,,,https://www.lyganuse.ee/sotsiaaltoetused,kov::luganuse-vald::item::luganuse_vald_benefit_toiduraha_toetus
"Toiduraha, osalustasu ja õppemaksu taotlus",kov_services,TEXT,1,,,https://haapsalu.ee/wp-content/uploads/2025/06/Toiduraha-osalustasu-ja-oppemaks2025.DOC.doc,kov::haapsalu-linn::item::haapsalu_linn_form_toiduraha_osalustasu_oppemaks
Toidutoetus,kov_services,TEXT,2,,,https://www.kuusalu.ee/sotsiaaltoetusted,kov::kuusalu-vald::item::kuusalu_vald_benefit_toidutoetus
Toidutoetus,kov_services,TEXT,2,,,https://loksalinn.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::loksa-linn::item::loksa_linn_benefit_toidutoetus
Toidutoetus vähekindlustatud peredele,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/toimetulek/toetused-vahekindlustatud-isikutele-ja-peredele,kov::harku-vald::item::harku_vald_benefit_toidutoetus
Toimetulek dementsusega vananevas ühiskonnas Jaapani näitel,sotsiaaltoo_articles,FILE,26,2025,,,sotsiaaltoo-3-2025-toimetulek-dementsusega-vananevas-uhiskonnas-jaapani-naitel-2025-3
Toimetuleku soodustamiseks makstavate sotsiaaltoetuste avaldus,kov_services,TEXT,2,,,https://sakuvald.ee/vald-uudised-ja-kontakt/dokumendid-ja-teenused/teenused-ja-toetused,kov::saku-vald::item::saku_vald_form_toimetuleku_soodustamise_toetuste_avaldus
Toimetuleku tagamise toetus,kov_services,TEXT,2,,,https://www.tapa.ee/pere-sotsiaalabi-ja-tervishoid/sotsiaalteenused/uldinfo,kov::tapa-vald::item::tapa_vald_benefit_toimetuleku_tagamise_toetus
Toimetuleku tagamise toetus,kov_services,TEXT,2,,,https://www.viimsi.ee/toiming/toimetuleku-tagamise-toetuse-taotlus,kov::viimsi-vald::item::viimsi_vald_benefit_toimetuleku_tagamise_toetus
Toimetulekunõustamine,kov_services,TEXT,2,,,https://www.tallinn.ee/et/teenused,kov::tallinn::item::tallinn_service_toimetulekunoustamine
Toimetulekutaotluse infofail,kov_services,TEXT,2,,,https://otepaa.ee/sites/default/files/documents/2025-10/Toimetulekutaotluse%20info.pdf,kov::otepaa-vald::item::otepaa_vald_resource_toimetulekutaotluse_info
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.alutagusevald.ee/toiming/toimetulekutoetus,kov::alutaguse-vald::item::alutaguse_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://anija.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/peretoimingud-ja-sotsiaaltoetused/,kov::anija-vald::item::anija_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/toimetulekutoetus/,kov::antsla_vald::item::antsla_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.elva.ee/toiming/toimetulekutoetus,kov::elva-vald::item::elva_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://haademeeste.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused,kov::haademeeste-vald::item::haademeeste_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://haapsalu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/eeskirjad-korrad-ja-blanketid/,kov::haapsalu-linn::item::haapsalu_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://haljala.ee/toiming/toimetulekutoetus,kov::haljala_vald::item::haljala_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/toimetulek/abi-majandusliku-raskuse-korral,kov::harku-vald::item::harku_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/sotsiaalabi/toimetulekutoetus,kov::hiiumaa_vald::item::hiiumaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://jarvavald.ee/pere-sotsiaal-ja-tervishoid/sotsiaaltoetused-ja-hoolekanne/sotsiaaltoetused,kov::jarva-vald::item::jarva_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://joelahtme.ee/toimetulekutoetus,kov::joelahtme-vald::item::joelahtme_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://xn--jgeva-dua.ee/toimetulekutoetus,kov::jogeva-vald::item::jogeva_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.johvi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/,kov::johvi-vald::item::johvi_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kadrina.ee/perekond-ja-sotsiaalne-heaolu/vajaduspohised-sotsiaalteenused-ja-toetused/toimetulekutoetus/,kov::kadrina-vald::item::kadrina_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.kambja.ee/toimetulekutoetus,kov::kambja-vald::item::kambja_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kanepi.ee/pere-sotsiaal-ja-tervishoid/abi-majandusliku-raskuse-korral/toimetulekutoetus,kov::kanepi-vald::item::kanepi_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kehtna.ee/wp-content/uploads/2025/02/AVALDUS_toimetulekutoetuse_taotlemiseks.pdf,kov::kehtna-vald::item::kehtna_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://keila.ee/taotlused/sotsiaal_tervis/,kov::keila-linn::item::keila_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kihnu.ee/pere-sotsiaal-tervishoid/sotsiaalabi/sotsiaaltoetused/,kov::kihnu-vald::item::kihnu_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.kiilivald.ee/toimetulekutoetus,kov::kiili-vald::item::kiili_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kohila.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/,kov::kohila-vald::item::kohila_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://kohtla-jarve.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/toimetulekutoetus/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.kosevald.ee/toetused-toimetulekuraskustes-inimesed,kov::kose-vald::item::kose_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.kuusalu.ee/sotsiaaltoetusted,kov::kuusalu-vald::item::kuusalu_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://laaneharju.ee/toimetulekutoetus,kov::laane-harju-vald::item::laane_harju_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,3,,,https://www.laanenigula.ee/toimetulekutoetus,kov::laane-nigula-vald::item::laane_nigula_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.laanerannavald.ee/toimetulekutoetus,kov::laaneranna-vald::item::laaneranna_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://loksalinn.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::loksa-linn::item::loksa_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.lyganuse.ee/sotsiaaltoetused,kov::luganuse-vald::item::luganuse_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/tooealised-ja-eakad/teenused-ja-toetused-tooealised-ja-eakad/,kov::luunja-vald::item::luunja_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://maardu.ee/toimetulekutoetus,kov::maardu-linn::item::maardu_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://marjamaa.ee/toiming/toimetulekutoetus,kov::marjamaa-vald::item::marjamaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://muhu.ee/juhtimine-ja-majandus/dokumendid-ja-teenused/teenused-ja-vormid/,kov::muhu-vald::item::muhu_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,3,,,https://mulgivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/toimetulekutoetus/,kov::mulgi-vald::item::mulgi_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://mustveevald.kovtp.ee/toimetulekutoetus,kov::mustvee-vald::item::mustvee_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://narva-joesuu.ee/toimetulekutoetus,kov::narva-joesuu-linn::item::narva_joesuu_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.narva.ee/sotsiaaltoetused,kov::narva-linn::item::narva_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://nvv.ee/toimetulekutoetus,kov::noo-vald::item::noo_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://otepaa.ee/sites/default/files/documents/2025-10/Toimetulekutaotluse%20info.pdf,kov::otepaa-vald::item::otepaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,1,,,https://paide.kovtp.ee/toetuste-liigid,kov::paide-linn::item::paide_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://parnu.ee/sotsiaalhoolekanne/toimetulekuraskustes-inimesele,kov::parnu-linn::item::parnu_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://peipsivald.ee/toiming/toimetulekutoetus,kov::peipsiaare-vald::item::peipsiaare_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.poltsamaa.ee/toimetulekutoetus,kov::poltsamaa-vald::item::poltsamaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,1,,,https://raasiku.ee/toimetulekutoetus,kov::raasiku-vald::item::raasiku_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://rae.ee/pere-sotsiaal-ja-tervis/sotsiaaltoetused/toimetulekutoetus,kov::rae-vald::item::rae_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/abi-toimetulekuraskusega-inimesele/toimetulekutoetus,kov::rakvere-linn::item::rakvere_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.rakverevald.ee/toimetulekutoetus,kov::rakvere-vald::item::rakvere_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.rapina.ee/teenused/sotsiaal-ja-tervishoid/toetused/toimetulekutoetus/,kov::rapina-vald::item::rapina_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://rapla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/toimetulekutoetus/,kov::rapla-vald::item::rapla_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://ruhnu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/,kov::ruhnu-vald::item::ruhnu_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://saarde.ee/toimetulekutoetus-0,kov::saarde-vald::item::saarde_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.saaremaavald.ee/toimetulekutoetus,kov::saaremaa-vald::item::saaremaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://sakuvald.ee/vald-uudised-ja-kontakt/dokumendid-ja-teenused/teenused-ja-toetused,kov::saku-vald::item::saku_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://setomaa.ee/pere-sotsiaal-ja-tervishoid/sotsiaalhoolekanne-ja-toetused/sotsiaaltoetused/,kov::setomaa-vald::item::setomaa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/sotsiaaltoetused-ja-teenused/sotsiaaltoetused,kov::sillamae-linn::item::sillamae_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.tapa.ee/toimetulekutoetus,kov::tapa-vald::item::tapa_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,3,,,https://linnaportaal.tartu.ee,kov::tartu-linn::item::tartu_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://tartuvald.ee/toimetulekutoetus,kov::tartu-vald::item::tartu_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://www.torivald.ee/toiming/toimetulekutoetuse-taotlemine,kov::tori-vald::item::tori_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://v-maarja.ee/toimetulekutoetus-,kov::vaike-maarja-vald::item::vaike_maarja_vald_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,3,,,https://viljandi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/abi-toimetulekuraskusega-inimesele/,kov::viljandi-linn::item::viljandi_linn_benefit_toimetulekutoetus
Toimetulekutoetus,kov_services,TEXT,2,,,https://viljandivald.ee/toiming/toimetulekutoetus,kov::viljandi-vald::item::viljandi_vald_benefit_toimetulekutoetus
